"DocumentDate"	"SalePrice"	"PropertyID"	"PropertyType"	"ym"	"zhvi_px"	"zhvi_idx"	"AdjSalePrice"	"NbrLivingUnits"	"SqFtLot"	"SqFtTotLiving"	"SqFtFinBasement"	"Bathrooms"	"Bedrooms"	"BldgGrade"	"YrBuilt"	"YrRenovated"	"TrafficNoise"	"LandVal"	"ImpsVal"	"ZipCode"	"NewConstruction"
"22561"	"2007-11-01"	560000	8045000340	"Single Family"	"2007-11-01"	428400	0.984375	568889	1	7210	1700	0	2.5	3	7	1966	0	0	262000	287000	98052	FALSE
"22562"	"2006-10-03"	435000	8045000350	"Single Family"	"2006-10-01"	418300	0.961167279411765	452575	1	7725	1700	0	1.75	4	7	1966	0	0	262000	195000	98052	FALSE
"22563"	"2010-05-07"	525000	8053500180	"Single Family"	"2010-05-01"	347800	0.799172794117647	656929	1	90604	2190	0	2	3	7	1959	0	0	331000	282000	98053	FALSE
"22564"	"2006-04-21"	1175000	8053500200	"Single Family"	"2006-04-01"	396500	0.911075367647059	1289685	1	113691	4070	0	4	4	10	1990	0	0	330000	652000	98053	FALSE
"22565"	"2008-05-29"	401000	8053500260	"Single Family"	"2008-05-01"	407400	0.936121323529412	428363	1	47583	1550	0	2.5	3	6	1947	0	1	241000	122000	98053	FALSE
"22566"	"2007-03-07"	1217000	8053500500	"Single Family"	"2007-03-01"	429600	0.987132352941177	1232864	1	107157	4770	1540	2.75	5	9	1977	0	1	303000	614000	98053	FALSE
"22567"	"2006-07-27"	270000	8068000420	"Single Family"	"2006-07-01"	407700	0.936810661764706	288212	1	10000	1580	790	2	4	7	1972	0	0	102000	122000	98178	FALSE
"22568"	"2007-03-09"	400000	8068000490	"Single Family"	"2007-03-01"	429600	0.987132352941177	405214	1	8200	1490	0	1	2	7	1909	0	0	93000	182000	98178	FALSE
"22569"	"2006-08-21"	530000	8069000175	"Single Family"	"2006-08-01"	411100	0.944623161764706	561070	1	9150	2300	1150	2	4	8	1946	0	1	178000	269000	98178	FALSE
"22570"	"2012-03-19"	274800	8069000216	"Single Family"	"2012-03-01"	313600	0.720588235294118	381355	1	10062	1690	750	2	3	7	1928	0	0	189000	199000	98178	FALSE
"22571"	"2008-04-14"	449000	8071000080	"Single Family"	"2008-04-01"	411700	0.946001838235294	474629	1	4324	1690	250	1.75	3	7	1927	0	0	77000	238000	98118	FALSE
"22572"	"2013-07-24"	280000	8073000205	"Single Family"	"2013-07-01"	370700	0.851792279411765	328719	1	8040	1150	0	0.75	2	7	1946	0	0	93000	161000	98178	FALSE
"22573"	"2006-04-27"	195000	8073000215	"Single Family"	"2006-04-01"	396500	0.911075367647059	214033	1	10800	1240	0	1.75	3	7	1946	0	0	102000	147000	98178	FALSE
"22574"	"2006-04-28"	1135000	8073000400	"Single Family"	"2006-04-01"	396500	0.911075367647059	1245781	1	6478	4260	1300	3	3	9	2005	0	0	203000	466000	98178	TRUE
"22575"	"2011-09-29"	554000	8073000400	"Single Family"	"2011-09-01"	312000	0.716911764705882	772759	1	6478	4260	1300	3	3	9	2005	0	0	203000	466000	98178	FALSE
"22577"	"2006-06-07"	275450	8074200070	"Single Family"	"2006-06-01"	404400	0.929227941176471	296429	1	8250	960	0	1	3	7	1957	0	0	154000	59000	98056	FALSE
"22578"	"2006-08-09"	308500	8074200100	"Single Family"	"2006-08-01"	411100	0.944623161764706	326585	1	8250	1120	0	1.75	3	7	1957	0	0	154000	81000	98056	FALSE
"22579"	"2006-03-16"	251090	8076800110	"Single Family"	"2006-03-01"	392100	0.900965073529412	278690	1	8938	1200	0	1	3	7	1959	0	0	91000	108000	98188	FALSE
"22580"	"2007-07-12"	649950	8077200010	"Single Family"	"2007-07-01"	434200	0.997702205882353	651447	1	8872	2750	0	2.5	3	9	1986	0	0	226000	355000	98074	FALSE
"22581"	"2007-01-10"	610000	8077200070	"Single Family"	"2007-01-01"	425600	0.977941176470588	623759	1	9615	2400	0	2.5	4	9	1987	0	0	226000	322000	98074	FALSE
"22582"	"2006-07-27"	592400	8077200110	"Single Family"	"2006-07-01"	407700	0.936810661764706	632358	1	8127	2310	0	2.5	4	8	1987	0	0	226000	365000	98074	FALSE
"22583"	"2007-07-16"	649950	8077200120	"Single Family"	"2007-07-01"	434200	0.997702205882353	651447	1	8892	2320	0	2.5	3	9	1987	0	0	226000	315000	98074	FALSE
"22584"	"2006-07-17"	553000	8077200350	"Single Family"	"2006-07-01"	407700	0.936810661764706	590301	1	8066	1930	0	2.5	3	9	1987	0	0	226000	273000	98074	FALSE
"22585"	"2008-10-09"	465000	8077200390	"Single Family"	"2008-10-01"	390600	0.897518382352941	518095	1	7245	2340	0	2.5	4	9	1987	0	0	226000	366000	98074	FALSE
"22586"	"2007-02-05"	575000	8077200400	"Single Family"	"2007-02-01"	427800	0.982996323529412	584946	1	8195	2190	0	2.5	3	9	1987	0	0	226000	310000	98074	FALSE
"22587"	"2009-08-03"	600000	8077210540	"Single Family"	"2009-08-01"	352600	0.810202205882353	740556	1	9435	2650	0	2.25	4	9	1990	0	0	226000	416000	98074	FALSE
"22588"	"2010-02-22"	506000	8077210670	"Single Family"	"2010-02-01"	350900	0.806295955882353	627561	1	9530	2330	0	2.25	3	9	1989	0	0	226000	326000	98074	FALSE
"22589"	"2011-09-19"	495000	8077210780	"Single Family"	"2011-09-01"	312000	0.716911764705882	690462	1	7721	2500	0	2.5	4	9	1988	0	0	226000	328000	98074	FALSE
"22590"	"2008-03-25"	629950	8077210800	"Single Family"	"2008-03-01"	415100	0.953814338235294	660453	1	8242	2830	0	2.5	3	9	1987	0	0	226000	365000	98074	FALSE
"22591"	"2007-04-24"	650000	8077900035	"Single Family"	"2007-04-01"	430900	0.990119485294118	656486	1	11043	6240	1640	4.5	4	11	2008	0	1	608000	1379000	98004	FALSE
"22592"	"2007-02-05"	338000	8078050050	"Single Family"	"2007-02-01"	427800	0.982996323529412	343847	1	8615	1720	0	2.5	3	7	1998	0	0	90000	174000	98022	FALSE
"22593"	"2013-02-21"	200000	8078050140	"Single Family"	"2013-02-01"	347000	0.797334558823529	250836	1	8448	1700	0	2	3	7	1996	0	0	90000	165000	98022	FALSE
"22594"	"2007-01-30"	439900	8078100090	"Single Family"	"2007-01-01"	425600	0.977941176470588	449823	1	9988	2250	0	2.5	4	8	1992	0	0	110000	229000	98031	FALSE
"22595"	"2013-11-19"	368000	8078100300	"Single Family"	"2013-11-01"	382600	0.879136029411765	418593	1	7475	2340	0	2.5	4	8	1991	0	0	110000	234000	98031	FALSE
"22596"	"2007-03-30"	540000	8078350030	"Single Family"	"2007-03-01"	429600	0.987132352941177	547039	1	7064	2220	0	2.5	4	8	1988	0	1	230000	301000	98029	FALSE
"22597"	"2007-07-02"	590000	8078350260	"Single Family"	"2007-07-01"	434200	0.997702205882353	591359	1	7140	2270	0	2.5	4	8	1989	0	0	243000	372000	98029	FALSE
"22598"	"2010-06-18"	438000	8078350280	"Single Family"	"2010-06-01"	345800	0.794577205882353	551237	1	7035	2350	0	2.5	3	8	1989	0	0	243000	309000	98029	FALSE
"22599"	"2006-12-07"	585000	8078350440	"Single Family"	"2006-12-01"	423400	0.972886029411765	601304	1	9719	2870	1430	2.75	4	8	1990	0	0	248000	335000	98029	FALSE
"22600"	"2013-07-29"	471744	8078360260	"Single Family"	"2013-07-01"	370700	0.851792279411765	553825	1	7921	1890	0	2	3	9	1989	0	0	243000	331000	98029	FALSE
"22601"	"2007-07-23"	498500	8078370010	"Single Family"	"2007-07-01"	434200	0.997702205882353	499648	1	12042	2320	1000	2.5	4	7	1975	0	0	205000	248000	98072	FALSE
"22602"	"2007-10-31"	535250	8078380040	"Single Family"	"2007-10-01"	431300	0.991038602941177	540090	1	7813	2410	0	2.5	4	8	1988	0	0	243000	316000	98029	FALSE
"22603"	"2013-01-04"	552500	8078380040	"Single Family"	"2013-01-01"	342800	0.787683823529412	701424	1	7813	2410	0	2.5	4	8	1988	0	0	243000	316000	98029	FALSE
"22604"	"2008-05-22"	610000	8078380050	"Single Family"	"2008-05-01"	407400	0.936121323529412	651625	1	9271	2510	0	2.5	4	8	1988	0	0	243000	350000	98029	FALSE
"22605"	"2013-08-16"	552500	8078380230	"Single Family"	"2013-08-01"	374300	0.860064338235294	642394	1	8622	2210	0	2.5	3	8	1988	0	0	243000	309000	98029	FALSE
"22606"	"2007-07-06"	625001	8078380290	"Single Family"	"2007-07-01"	434200	0.997702205882353	626440	1	7514	2240	0	2.5	3	8	1988	0	0	243000	306000	98029	FALSE
"22607"	"2007-01-11"	610000	8078390150	"Single Family"	"2007-01-01"	425600	0.977941176470588	623759	1	10274	2770	0	2.5	4	9	1989	0	0	259000	389000	98029	FALSE
"22608"	"2006-05-08"	559000	8078390160	"Single Family"	"2006-05-01"	400600	0.920496323529412	607281	1	8288	2230	0	2.5	4	9	1989	0	0	259000	328000	98029	FALSE
"22609"	"2008-01-16"	465000	8078400160	"Single Family"	"2008-01-01"	421900	0.969439338235294	479659	1	8979	1720	0	2.25	4	8	1985	0	0	226000	245000	98074	FALSE
"22610"	"2012-05-11"	410000	8078400170	"Single Family"	"2012-05-01"	318000	0.730698529411765	561107	1	11667	1560	370	2.25	3	8	1984	0	0	226000	202000	98074	FALSE
"22611"	"2006-02-01"	430000	8078400180	"Single Family"	"2006-02-01"	387600	0.890625	482807	1	8437	1730	480	2.25	4	8	1984	0	0	226000	215000	98074	FALSE
"22612"	"2009-12-04"	385000	8078400390	"Single Family"	"2009-12-01"	350600	0.805606617647059	477901	1	7679	1410	280	2.25	3	8	1984	0	0	226000	196000	98074	FALSE
"22613"	"2008-04-23"	500000	8078410010	"Single Family"	"2008-04-01"	411700	0.946001838235294	528540	1	7433	1870	0	2.25	3	8	1985	0	0	226000	278000	98074	FALSE
"22614"	"2007-03-13"	469990	8078410020	"Single Family"	"2007-03-01"	429600	0.987132352941177	476116	1	7797	1750	0	2.25	4	8	1987	0	0	226000	229000	98074	FALSE
"22615"	"2009-07-15"	450000	8078410120	"Single Family"	"2009-07-01"	354400	0.814338235294118	552596	1	9472	1860	0	2.25	4	8	1987	0	0	226000	287000	98074	FALSE
"22616"	"2012-02-20"	390000	8078410220	"Single Family"	"2012-02-01"	312300	0.717601102941177	543477	1	10609	1840	0	2.25	3	8	1987	0	0	226000	241000	98074	FALSE
"22617"	"2009-07-22"	450000	8078410280	"Single Family"	"2009-07-01"	354400	0.814338235294118	552596	1	9061	1980	0	2.5	3	8	1987	0	0	226000	296000	98074	FALSE
"22618"	"2007-11-02"	517450	8078410340	"Single Family"	"2007-11-01"	428400	0.984375	525663	1	6750	1900	0	2.5	4	8	1985	0	0	226000	241000	98074	FALSE
"22619"	"2006-04-28"	500000	8078420230	"Single Family"	"2006-04-01"	396500	0.911075367647059	548802	1	9906	1950	0	2.5	4	8	1988	0	0	226000	255000	98074	FALSE
"22620"	"2007-07-17"	499500	8078420250	"Single Family"	"2007-07-01"	434200	0.997702205882353	500650	1	7970	1860	0	2.5	3	8	1988	0	0	226000	248000	98074	FALSE
"22621"	"2008-03-12"	522000	8078430130	"Single Family"	"2008-03-01"	415100	0.953814338235294	547276	1	8276	1830	480	2.25	4	8	1989	0	0	226000	239000	98074	FALSE
"22622"	"2006-09-26"	479000	8078430240	"Single Family"	"2006-09-01"	414800	0.953125	502557	1	7886	1730	0	2	3	8	1988	0	0	226000	231000	98074	FALSE
"22623"	"2008-05-29"	475000	8078430360	"Single Family"	"2008-05-01"	407400	0.936121323529412	507413	1	11012	1820	0	2.5	3	8	1988	0	0	226000	239000	98074	FALSE
"22624"	"2006-04-06"	492000	8078430430	"Single Family"	"2006-04-01"	396500	0.911075367647059	540021	1	7807	2190	0	2.5	3	8	1988	0	0	226000	274000	98074	FALSE
"22625"	"2006-03-23"	474940	8078450190	"Single Family"	"2006-03-01"	392100	0.900965073529412	527146	1	7033	2000	0	2.5	3	8	1990	0	0	226000	272000	98074	FALSE
"22626"	"2006-12-05"	525000	8078460070	"Single Family"	"2006-12-01"	423400	0.972886029411765	539632	1	8925	2140	0	2.5	3	8	1991	0	0	226000	288000	98074	FALSE
"22627"	"2007-11-20"	533000	8078460210	"Single Family"	"2007-11-01"	428400	0.984375	541460	1	8082	2030	0	2.5	3	8	1991	0	0	226000	275000	98074	FALSE
"22628"	"2008-07-24"	558500	8078460680	"Single Family"	"2008-07-01"	400300	0.919806985294118	607193	1	9257	2230	0	2.5	4	8	1992	0	0	226000	306000	98074	FALSE
"22629"	"2007-07-03"	565000	8078460770	"Single Family"	"2007-07-01"	434200	0.997702205882353	566301	1	8237	2320	0	2.5	4	8	1993	0	0	226000	304000	98074	FALSE
"22630"	"2007-07-27"	560000	8078460780	"Single Family"	"2007-07-01"	434200	0.997702205882353	561290	1	8942	2340	0	2.5	4	8	1992	0	0	226000	304000	98074	FALSE
"22631"	"2008-04-18"	530000	8078480110	"Single Family"	"2008-04-01"	411700	0.946001838235294	560253	1	12112	2060	0	2.5	4	8	1990	0	0	246000	271000	98074	FALSE
"22632"	"2008-10-07"	332500	8078490350	"Single Family"	"2008-10-01"	390600	0.897518382352941	370466	1	9856	1970	0	2	3	8	1991	0	0	90000	194000	98022	FALSE
"22633"	"2006-07-27"	347000	8078520080	"Single Family"	"2006-07-01"	407700	0.936810661764706	370406	1	4882	1960	0	2.5	4	7	1998	0	1	76000	178000	98092	FALSE
"22634"	"2006-08-08"	349950	8078520250	"Single Family"	"2006-08-01"	411100	0.944623161764706	370465	1	5250	1870	0	2.5	4	7	1998	0	0	82000	166000	98092	FALSE
"22635"	"2006-03-28"	269950	8078550160	"Single Family"	"2006-03-01"	392100	0.900965073529412	299623	1	6799	1350	0	1.75	3	7	1987	0	0	95000	127000	98031	FALSE
"22636"	"2006-12-28"	359900	8078550190	"Single Family"	"2006-12-01"	423400	0.972886029411765	369930	1	7995	2070	720	2.25	3	7	1987	0	0	95000	167000	98031	FALSE
"22637"	"2009-03-19"	259100	8078550320	"Single Family"	"2009-03-01"	369800	0.849724264705882	304922	1	7346	1260	0	2	3	7	1987	0	0	95000	121000	98031	FALSE
"22638"	"2008-09-16"	291000	8078550610	"Single Family"	"2008-09-01"	394900	0.907398897058823	320697	1	8475	2180	850	2.75	4	7	1987	0	0	95000	184000	98031	FALSE
"22639"	"2009-08-17"	285000	8078560060	"Single Family"	"2009-08-01"	352600	0.810202205882353	351764	1	6337	2140	860	2.75	4	7	1988	0	0	95000	164000	98031	FALSE
"22640"	"2011-06-07"	230000	8078560060	"Single Family"	"2011-06-01"	315500	0.724954044117647	317261	1	6337	2140	860	2.75	4	7	1988	0	0	95000	164000	98031	FALSE
"22641"	"2013-04-22"	250000	8078560140	"Single Family"	"2013-04-01"	356000	0.818014705882353	305618	1	7280	1700	0	2.5	4	7	1988	0	0	95000	171000	98031	FALSE
"22642"	"2009-04-23"	319950	8078570380	"Single Family"	"2009-04-01"	365000	0.838694852941177	381486	1	7666	2490	1000	2.5	5	7	1989	0	0	95000	211000	98031	FALSE
"22643"	"2013-08-09"	293000	8078570460	"Single Family"	"2013-08-01"	374300	0.860064338235294	340672	1	7199	1850	0	2.5	4	7	1989	0	0	95000	183000	98031	FALSE
"22644"	"2006-03-17"	550000	8078600250	"Single Family"	"2006-03-01"	392100	0.900965073529412	610457	1	7770	2380	1150	2.5	3	8	1987	0	0	239000	334000	98027	FALSE
"22645"	"2012-05-23"	365500	8078600440	"Single Family"	"2012-05-01"	318000	0.730698529411765	500206	1	7270	1520	330	2.25	4	7	1985	0	0	204000	248000	98027	FALSE
"22646"	"2010-02-17"	423000	8078600470	"Single Family"	"2010-02-01"	350900	0.806295955882353	524621	1	6600	1800	0	2.25	3	7	1985	0	0	204000	264000	98027	FALSE
"22647"	"2008-10-02"	489950	8078800230	"Single Family"	"2008-10-01"	390600	0.897518382352941	545894	1	7925	2310	800	2.75	3	7	1918	0	0	224000	234000	98034	FALSE
"22648"	"2006-07-05"	457950	8079000310	"Single Family"	"2006-07-01"	407700	0.936810661764706	488839	1	7874	1810	380	3	4	8	1987	0	0	184000	240000	98059	FALSE
"22649"	"2006-11-28"	519000	8079010130	"Single Family"	"2006-11-01"	421200	0.967830882352941	536251	1	8472	2530	0	2.25	4	8	1989	0	0	184000	292000	98059	FALSE
"22650"	"2006-03-21"	467950	8079010170	"Single Family"	"2006-03-01"	392100	0.900965073529412	519388	1	9564	2260	0	2.5	3	8	1989	0	0	184000	249000	98059	FALSE
"22651"	"2006-06-13"	470000	8079010220	"Single Family"	"2006-06-01"	404400	0.929227941176471	505796	1	7203	2350	0	2.5	4	8	1989	0	0	184000	253000	98059	FALSE
"22652"	"2008-02-26"	449900	8079010310	"Single Family"	"2008-02-01"	418400	0.961397058823529	467965	1	7203	2180	0	2.5	4	8	1989	0	0	184000	258000	98059	FALSE
"22653"	"2007-10-18"	400000	8079010460	"Single Family"	"2007-10-01"	431300	0.991038602941177	403617	1	9550	2260	0	2.5	3	8	1988	0	0	184000	245000	98059	FALSE
"22654"	"2008-07-08"	465000	8079020040	"Single Family"	"2008-07-01"	400300	0.919806985294118	505541	1	7724	2610	0	2.5	4	8	1990	0	0	184000	298000	98059	FALSE
"22655"	"2012-07-25"	350000	8079020220	"Single Family"	"2012-07-01"	325300	0.747472426470588	468245	1	8261	2260	0	2.5	3	8	1990	0	0	184000	258000	98059	FALSE
"22656"	"2006-06-28"	486000	8079030160	"Single Family"	"2006-06-01"	404400	0.929227941176471	523015	1	9779	2310	0	3	3	8	1991	0	0	184000	265000	98059	FALSE
"22657"	"2006-04-22"	448500	8079030210	"Single Family"	"2006-04-01"	396500	0.911075367647059	492275	1	7206	2250	0	3	3	8	1992	0	0	184000	264000	98059	FALSE
"22658"	"2007-07-18"	539500	8079030260	"Single Family"	"2007-07-01"	434200	0.997702205882353	540743	1	7949	2600	0	2.5	4	8	1991	0	0	184000	285000	98059	FALSE
"22659"	"2006-01-30"	470450	8079040210	"Single Family"	"2006-01-01"	383200	0.880514705882353	534290	1	8542	2580	0	2.5	4	8	1992	0	0	184000	286000	98059	FALSE
"22660"	"2010-11-17"	350000	8079040240	"Single Family"	"2010-11-01"	332700	0.764476102941177	457830	1	9381	2030	0	2.5	4	8	1992	0	0	184000	249000	98059	FALSE
"22661"	"2006-07-26"	525000	8079040400	"Single Family"	"2006-07-01"	407700	0.936810661764706	560412	1	8402	2620	0	2.5	4	8	1992	0	0	184000	307000	98059	FALSE
"22662"	"2007-10-17"	459000	8079040450	"Single Family"	"2007-10-01"	431300	0.991038602941177	463150	1	7236	1920	0	2.5	4	8	1993	0	0	184000	235000	98059	FALSE
"22663"	"2006-07-12"	486000	8079040490	"Single Family"	"2006-07-01"	407700	0.936810661764706	518781	1	8221	2150	0	2.5	3	8	1992	0	0	184000	263000	98059	FALSE
"22664"	"2006-08-02"	465000	8079050010	"Single Family"	"2006-08-01"	411100	0.944623161764706	492260	1	8581	2070	0	2.5	3	8	1994	0	0	184000	248000	98059	FALSE
"22665"	"2006-03-03"	620000	8079050070	"Single Family"	"2006-03-01"	392100	0.900965073529412	688151	1	10499	3080	0	2.5	4	9	1994	0	0	184000	389000	98059	FALSE
"22666"	"2006-06-13"	515000	8079100230	"Single Family"	"2006-06-01"	404400	0.929227941176471	554224	1	9243	2150	0	2.5	4	9	1988	0	0	271000	313000	98029	FALSE
"22667"	"2007-11-05"	600000	8079100240	"Single Family"	"2007-11-01"	428400	0.984375	609524	1	8743	2300	0	2.5	4	9	1988	0	0	271000	330000	98029	FALSE
"22668"	"2007-07-19"	649888	8079100700	"Single Family"	"2007-07-01"	434200	0.997702205882353	651385	1	7350	2240	0	2.5	4	9	1989	0	0	259000	332000	98029	FALSE
"22669"	"2013-05-20"	598000	8079100820	"Single Family"	"2013-05-01"	360700	0.828814338235294	721513	1	7848	2250	0	2.5	4	9	1989	0	0	259000	330000	98029	FALSE
"22670"	"2006-05-16"	1300000	8079200020	"Single Family"	"2006-05-01"	400600	0.920496323529412	1412282	1	10325	3900	90	3.5	4	11	1989	0	0	800000	700000	98040	FALSE
"22671"	"2006-05-23"	1350000	8079200060	"Single Family"	"2006-05-01"	400600	0.920496323529412	1466600	1	11413	4340	960	4.25	5	11	1988	0	0	800000	769000	98040	FALSE
"22672"	"2010-12-08"	444000	8080400045	"Single Family"	"2010-12-01"	330600	0.759650735294118	584479	1	1139	1040	0	1	2	7	1919	1980	0	109200	249000	98112	FALSE
"22674"	"2006-02-06"	837000	8081000060	"Single Family"	"2006-02-01"	387600	0.890625	939789	1	9607	3720	1490	2.5	3	10	1989	0	0	468000	504000	98006	FALSE
"22675"	"2007-09-12"	1130000	8081000140	"Single Family"	"2007-09-01"	433500	0.99609375	1134431	1	10399	5400	1070	5.25	6	11	1999	0	0	460000	894000	98006	FALSE
"22676"	"2010-05-27"	1250000	8081000140	"Single Family"	"2010-05-01"	347800	0.799172794117647	1564117	1	10399	5400	1070	5.25	6	11	1999	0	0	460000	894000	98006	FALSE
"22677"	"2006-03-14"	1466000	8081000170	"Single Family"	"2006-03-01"	392100	0.900965073529412	1627144	1	10229	3850	0	2.25	3	13	1989	0	0	508000	826000	98006	FALSE
"22678"	"2007-03-16"	1125000	8081010070	"Single Family"	"2007-03-01"	429600	0.987132352941177	1139665	1	11977	3990	0	3.5	4	11	1991	0	0	501000	707000	98006	FALSE
"22679"	"2006-03-20"	864900	8081020080	"Single Family"	"2006-03-01"	392100	0.900965073529412	959971	1	8955	2930	0	3	4	10	1989	0	0	425000	468000	98006	FALSE
"22680"	"2008-03-20"	940000	8081020120	"Single Family"	"2008-03-01"	415100	0.953814338235294	985517	1	11149	3550	830	3.25	4	10	1989	0	0	447000	509000	98006	FALSE
"22681"	"2007-05-04"	1220000	8081020130	"Single Family"	"2007-05-01"	432100	0.992876838235294	1228753	1	17293	3740	1870	2.75	4	10	1989	0	0	488000	491000	98006	FALSE
"22682"	"2007-02-21"	1896500	8081020140	"Single Family"	"2007-02-01"	427800	0.982996323529412	1929305	1	22162	6060	1920	4.5	6	11	1999	0	0	544000	902000	98006	FALSE
"22683"	"2007-07-24"	1375000	8081020310	"Single Family"	"2007-07-01"	434200	0.997702205882353	1378167	1	13247	3910	1380	3.5	4	11	1988	0	0	556000	630000	98006	FALSE
"22684"	"2011-03-08"	1145000	8081020330	"Single Family"	"2011-03-01"	321600	0.738970588235294	1549453	1	11843	3470	1200	3.25	4	11	1989	0	0	556000	603000	98006	FALSE
"22685"	"2013-06-12"	1240888	8081020330	"Single Family"	"2013-06-01"	366100	0.841222426470588	1475101	1	11843	3470	1200	3.25	4	11	1989	0	0	556000	603000	98006	FALSE
"22686"	"2010-06-29"	865000	8081020400	"Single Family"	"2010-06-01"	345800	0.794577205882353	1088629	1	9802	2950	0	2.5	4	10	1995	0	0	440000	491000	98006	FALSE
"22687"	"2006-02-16"	1185000	8081030100	"Single Family"	"2006-02-01"	387600	0.890625	1330526	1	15508	5390	1330	3.5	4	10	1990	0	0	425000	717000	98006	FALSE
"22688"	"2006-08-24"	1125000	8081030160	"Single Family"	"2006-08-01"	411100	0.944623161764706	1190951	1	18498	4300	0	3.25	4	12	1990	0	0	460000	804000	98006	FALSE
"22689"	"2007-07-30"	1135000	8081030270	"Single Family"	"2007-07-01"	434200	0.997702205882353	1137614	1	11502	3490	0	3.25	3	11	1998	0	0	460000	707000	98006	FALSE
"22690"	"2007-03-29"	1100000	8081030290	"Single Family"	"2007-03-01"	429600	0.987132352941177	1114339	1	16804	2680	0	2.5	4	10	1988	0	0	453000	466000	98006	FALSE
"22691"	"2006-03-27"	1075000	8081030300	"Single Family"	"2006-03-01"	392100	0.900965073529412	1193165	1	20379	3530	1320	2.5	4	11	2005	0	0	440000	699000	98006	TRUE
"22692"	"2007-06-28"	910000	8081030340	"Single Family"	"2007-06-01"	433200	0.995404411764706	914201	1	10866	2920	0	2.5	4	10	1989	0	0	425000	470000	98006	FALSE
"22694"	"2007-10-15"	2100000	8081500060	"Single Family"	"2007-10-01"	431300	0.991038602941177	2118989	1	20296	4280	0	3.25	4	11	1984	0	0	1004000	1187000	98004	FALSE
"22695"	"2007-06-14"	363950	8081650100	"Single Family"	"2007-06-01"	433200	0.995404411764706	365630	1	6929	1710	0	2.5	4	7	1997	0	0	111000	181000	98038	FALSE
"22696"	"2007-06-25"	537000	8081900021	"Single Family"	"2007-06-01"	433200	0.995404411764706	539479	1	4200	1860	700	2.25	3	8	1946	0	0	306000	321000	98117	FALSE
"22697"	"2008-10-15"	850000	8081900101	"Single Family"	"2008-10-01"	390600	0.897518382352941	947056	1	4560	2410	610	2.25	4	9	1929	0	0	412000	594000	98117	FALSE
"22698"	"2010-08-18"	415000	8081900195	"Single Family"	"2010-08-01"	339900	0.781020220588235	531356	1	4600	1590	300	1	3	7	1926	0	0	317000	226000	98117	FALSE
"22699"	"2006-03-24"	630000	8081900206	"Single Family"	"2006-03-01"	392100	0.900965073529412	699250	1	5060	2270	740	1.75	3	8	1929	0	1	311000	324000	98117	FALSE
"22700"	"2007-04-07"	650000	8082400020	"Single Family"	"2007-04-01"	430900	0.990119485294118	656486	1	4301	2080	0	1.75	4	8	1927	2004	1	290000	380000	98117	FALSE
"22701"	"2007-11-19"	785000	8082400076	"Single Family"	"2007-11-01"	428400	0.984375	797460	1	4876	2380	140	2.25	4	9	1948	0	0	317000	575000	98117	FALSE
"22702"	"2007-04-19"	850000	8082400112	"Single Family"	"2007-04-01"	430900	0.990119485294118	858482	1	4010	3180	940	3.5	4	9	2002	0	1	290000	610000	98117	FALSE
"22703"	"2006-08-08"	629415	8082400165	"Single Family"	"2006-08-01"	411100	0.944623161764706	666313	1	4764	1900	600	1.75	2	8	1949	0	0	317000	396000	98117	FALSE
"22704"	"2008-07-16"	280000	8083350040	"Townhouse"	"2008-07-01"	400300	0.919806985294118	304412	1	2700	1660	0	2.25	2	7	1996	0	0	97000	168000	98055	FALSE
"22705"	"2010-08-03"	507500	8084400010	"Single Family"	"2010-08-01"	339900	0.781020220588235	649791	1	6750	920	0	1	3	7	1951	0	1	613000	1000	98004	FALSE
"22706"	"2006-10-30"	2200000	8084400065	"Single Family"	"2006-10-01"	418300	0.961167279411765	2288884	1	14266	5390	0	4.5	4	12	2001	0	0	865000	2119000	98004	FALSE
"22707"	"2007-05-25"	750000	8084400145	"Single Family"	"2007-05-01"	432100	0.992876838235294	755381	1	10125	5020	880	3.75	4	10	2008	0	0	772000	1223000	98004	FALSE
"22708"	"2010-08-11"	1500000	8084400401	"Single Family"	"2010-08-01"	339900	0.781020220588235	1920565	1	9450	3680	0	4.5	4	10	2004	0	0	750000	929000	98004	FALSE
"22709"	"2011-04-18"	1400000	8084400430	"Single Family"	"2011-04-01"	318700	0.732306985294118	1911767	1	10648	3180	0	3.5	3	11	2001	0	0	772000	1020000	98004	FALSE
"22710"	"2011-08-04"	1222000	8084900005	"Single Family"	"2011-08-01"	312700	0.718520220588235	1700718	1	16614	4140	630	2.75	5	9	1979	2001	0	942000	921000	98004	FALSE
"22711"	"2007-02-07"	3400000	8084900040	"Single Family"	"2007-02-01"	427800	0.982996323529412	3458813	1	16200	5460	860	4.75	5	12	2006	0	0	1196000	2284000	98004	TRUE
"22712"	"2009-06-25"	1035000	8084900070	"Single Family"	"2009-06-01"	357100	0.820542279411765	1261361	1	17442	3620	1570	4	3	8	1967	0	2	847000	470000	98004	FALSE
"22713"	"2008-02-06"	1650000	8085400105	"Single Family"	"2008-02-01"	418400	0.961397058823529	1716252	1	16304	4010	1030	3.5	4	11	1949	1985	0	1093000	1019000	98004	FALSE
"22717"	"2007-09-26"	870000	8085400436	"Single Family"	"2007-09-01"	433500	0.99609375	873412	1	8100	4690	0	4.5	4	11	2008	0	0	726000	1424000	98004	FALSE
